Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Status,rasio_sem1,rasio_sem2,band_sem1,band_sem2,spp,prodi,status_spp,kelas,gender,beasiswa,debitur,pernikahan,kelompok_usia,sel_progresi,arah_progresi,kelompok_tersembunyi,tahap_funnel,is_dropout,risiko_sem1,risiko_sem2,tingkat_risiko,pendapatan_berisiko
1,43,1,9147,1,1,151.0,1,1,3,1,1,111.0,0,0,0,1,1,0,28,0,0,5,9,2,10.0,0,0,5,9,0,0.0,0,15.5,2.8,-4.06,Dropout,0.4,0.0,1-50%,0%,Lunas,Management,Lunas,Pagi,Laki-laki,Tidak,Tidak,Belum Menikah,26-30 th,Sem1 1-50% -> Sem2 0%,Memburuk,Tidak,1. Gugur di Semester 1,1,0.9959,0.9989,Tinggi,0.0
1,43,1,9254,1,6,138.6,1,34,34,0,0,138.6,1,0,0,1,1,0,20,0,0,6,10,4,11.5,0,0,6,11,3,11.666666666666666,0,7.6,2.6,0.32,Dropout,0.6667,0.5,50-80%,1-50%,Lunas,Tourism,Lunas,Pagi,Laki-laki,Tidak,Tidak,Belum Menikah,<=20 th,Sem1 50-80% -> Sem2 1-50%,Memburuk,Tidak,3. Lolos Dua Semester,1,0.9809,0.984,Tinggi,0.0
1,17,2,9254,1,1,118.0,1,19,19,5,7,121.2,0,0,0,1,1,1,18,0,0,6,12,3,10.666666666666666,0,0,6,9,4,12.0,0,15.5,2.8,-4.06,Enrolled,0.5,0.6667,1-50%,50-80%,Lunas,Tourism,Lunas,Pagi,Laki-laki,Ya,Tidak,Belum Menikah,<=20 th,Sem1 1-50% -> Sem2 50-80%,Membaik,Tidak,3. Lolos Dua Semester,0,0.9713,0.5547,Sedang,16641000.0
1,1,1,171,1,1,136.0,1,19,19,4,8,150.4,1,0,0,1,1,1,21,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.4,0.5,1.79,Graduate,0.0,0.0,0%,0%,Lunas,Animation & Multimedia,Lunas,Pagi,Laki-laki,Ya,Tidak,Belum Menikah,21-25 th,Sem1 0% -> Sem2 0%,Stabil,Tidak,1. Gugur di Semester 1,0,0.1132,0.0569,Rendah,0.0
1,1,1,9254,1,1,123.0,1,38,19,9,4,117.8,0,0,0,1,1,0,19,0,0,6,10,4,12.75,0,0,6,12,2,13.0,0,10.8,1.4,1.74,Enrolled,0.6667,0.3333,50-80%,1-50%,Lunas,Tourism,Lunas,Pagi,Laki-laki,Tidak,Tidak,Belum Menikah,<=20 th,Sem1 50-80% -> Sem2 1-50%,Memburuk,Ya,2. Gugur di Semester 2,0,0.5306,0.9903,Tinggi,29709000.0
1,39,1,9254,1,19,133.1,1,38,37,4,5,102.5,0,0,1,0,1,0,24,0,0,6,7,0,0.0,0,0,6,7,0,0.0,0,16.2,0.3,-0.92,Dropout,0.0,0.0,0%,0%,Menunggak,Tourism,Menunggak,Pagi,Laki-laki,Tidak,Ya,Belum Menikah,21-25 th,Sem1 0% -> Sem2 0%,Stabil,Tidak,1. Gugur di Semester 1,1,0.9997,0.9996,Tinggi,0.0
1,39,1,9130,1,1,130.0,1,19,1,191,144,110.0,0,0,0,1,1,0,24,0,0,6,11,6,11.333333333333334,0,0,6,12,3,11.333333333333334,0,16.2,0.3,-0.92,Enrolled,1.0,0.5,>80%,1-50%,Lunas,Equinculture,Lunas,Pagi,Laki-laki,Tidak,Tidak,Belum Menikah,21-25 th,Sem1 >80% -> Sem2 1-50%,Memburuk,Tidak,3. Lolos Dua Semester,0,0.4374,0.8878,Tinggi,26634000.0
1,39,1,9085,1,12,133.1,1,38,19,9,8,138.3,1,0,1,0,1,0,25,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,8.9,1.4,3.51,Enrolled,0.0,0.0,0%,0%,Menunggak,Veterinary Nursing,Menunggak,Pagi,Laki-laki,Tidak,Ya,Belum Menikah,21-25 th,Sem1 0% -> Sem2 0%,Stabil,Tidak,1. Gugur di Semester 1,0,0.9971,0.9992,Tinggi,29976000.0
1,39,1,9254,1,1,150.0,1,3,1,3,4,122.3,0,0,0,1,1,0,28,0,0,6,10,6,13.0,0,0,6,8,5,12.2,0,13.9,-0.3,0.79,Graduate,1.0,0.8333,>80%,>80%,Lunas,Tourism,Lunas,Pagi,Laki-laki,Tidak,Tidak,Belum Menikah,26-30 th,Sem1 >80% -> Sem2 >80%,Memburuk,Tidak,3. Lolos Dua Semester,0,0.175,0.0777,Rendah,0.0
2,39,1,9991,0,1,130.0,1,37,37,9,9,127.8,0,0,0,1,1,0,37,0,0,5,7,4,10.75,0,0,5,7,3,11.333333333333334,0,7.6,2.6,0.32,Enrolled,0.8,0.6,50-80%,50-80%,Lunas,Management (malam),Lunas,Malam,Laki-laki,Tidak,Tidak,Menikah,31-40 th,Sem1 50-80% -> Sem2 50-80%,Memburuk,Tidak,3. Lolos Dua Semester,0,0.7977,0.9594,Tinggi,28782000.0
1,43,1,9119,1,1,128.0,1,1,38,4,7,100.0,0,0,0,1,1,0,19,0,0,5,8,5,12.0,0,0,5,12,2,10.5,0,13.9,-0.3,0.79,Enrolled,1.0,0.4,>80%,1-50%,Lunas,Informatics Engineering,Lunas,Pagi,Laki-laki,Tidak,Tidak,Belum Menikah,<=20 th,Sem1 >80% -> Sem2 1-50%,Memburuk,Ya,2. Gugur di Semester 2,0,0.5342,0.9934,Tinggi,29802000.0
1,17,4,9500,1,1,133.0,1,38,37,5,7,126.4,1,0,0,1,1,1,18,0,0,7,7,7,13.462857142857144,0,0,8,8,8,13.90625,0,11.1,0.6,2.02,Graduate,1.0,1.0,>80%,>80%,Lunas,Nursing,Lunas,Pagi,Laki-laki,Ya,Tidak,Belum Menikah,<=20 th,Sem1 >80% -> Sem2 >80%,Stabil,Tidak,3. Lolos Dua Semester,0,0.0719,0.0068,Rendah,0.0
1,39,1,9254,1,19,133.1,1,37,37,90,90,100.0,0,0,0,1,1,0,48,0,0,6,13,3,10.0,0,0,6,15,1,10.0,0,7.6,2.6,0.32,Dropout,0.5,0.1667,1-50%,1-50%,Lunas,Tourism,Lunas,Pagi,Laki-laki,Tidak,Tidak,Belum Menikah,>40 th,Sem1 1-50% -> Sem2 1-50%,Memburuk,Ya,2. Gugur di Semester 2,1,0.9881,0.9986,Tinggi,0.0
1,17,4,9238,1,1,129.0,1,37,37,9,8,117.1,1,0,0,1,1,0,21,0,0,6,6,6,12.333333333333334,0,0,6,7,6,13.666666666666666,0,8.9,1.4,3.51,Graduate,1.0,1.0,>80%,>80%,Lunas,Social Service,Lunas,Pagi,Laki-laki,Tidak,Tidak,Belum Menikah,21-25 th,Sem1 >80% -> Sem2 >80%,Stabil,Tidak,3. Lolos Dua Semester,0,0.0855,0.0064,Rendah,0.0
1,17,1,9500,1,1,128.0,1,1,1,4,5,124.7,0,0,0,1,1,1,19,0,0,7,11,6,12.528571428571428,0,0,7,10,6,12.416666666666666,0,15.5,2.8,-4.06,Enrolled,0.8571,0.8571,>80%,>80%,Lunas,Nursing,Lunas,Pagi,Laki-laki,Ya,Tidak,Belum Menikah,<=20 th,Sem1 >80% -> Sem2 >80%,Stabil,Tidak,3. Lolos Dua Semester,0,0.0657,0.024,Rendah,720000.0
1,43,2,9500,1,1,136.0,1,19,1,9,10,124.1,0,0,0,1,1,1,21,0,0,8,8,0,0.0,8,0,8,8,0,0.0,8,9.4,-0.8,-3.12,Enrolled,0.0,0.0,0%,0%,Lunas,Nursing,Lunas,Pagi,Laki-laki,Ya,Tidak,Belum Menikah,21-25 th,Sem1 0% -> Sem2 0%,Stabil,Tidak,1. Gugur di Semester 1,0,0.9157,0.9876,Tinggi,29628000.0
1,44,1,9119,1,1,130.0,1,37,12,9,8,129.4,1,0,1,0,1,0,23,0,0,5,6,0,0.0,0,0,5,7,0,0.0,0,13.9,-0.3,0.79,Dropout,0.0,0.0,0%,0%,Menunggak,Informatics Engineering,Menunggak,Pagi,Laki-laki,Tidak,Ya,Belum Menikah,21-25 th,Sem1 0% -> Sem2 0%,Stabil,Tidak,1. Gugur di Semester 1,1,0.9993,0.9996,Tinggi,0.0
1,1,1,9130,1,1,141.0,1,1,1,4,10,138.9,1,0,0,1,1,0,18,0,0,5,5,5,13.6,0,0,5,6,4,13.25,1,10.8,1.4,1.74,Graduate,1.0,0.8,>80%,50-80%,Lunas,Equinculture,Lunas,Pagi,Laki-laki,Tidak,Tidak,Belum Menikah,<=20 th,Sem1 >80% -> Sem2 50-80%,Memburuk,Tidak,3. Lolos Dua Semester,0,0.1792,0.0594,Rendah,0.0
1,44,1,9238,1,39,140.0,1,1,1,4,3,138.6,0,0,0,1,1,0,22,0,3,6,7,6,12.333333333333334,0,2,6,6,2,14.0,0,13.9,-0.3,0.79,Dropout,1.0,0.3333,>80%,1-50%,Lunas,Social Service,Lunas,Pagi,Laki-laki,Tidak,Tidak,Belum Menikah,21-25 th,Sem1 >80% -> Sem2 1-50%,Memburuk,Ya,2. Gugur di Semester 2,1,0.6862,0.963,Tinggi,0.0
1,16,1,171,1,1,122.0,1,19,37,9,7,133.9,1,0,0,1,1,0,25,0,9,13,16,10,11.454545454545457,0,5,11,13,7,12.25,0,12.4,0.5,1.79,Dropout,0.7692,0.6364,50-80%,50-80%,Lunas,Animation & Multimedia,Lunas,Pagi,Laki-laki,Tidak,Tidak,Belum Menikah,21-25 th,Sem1 50-80% -> Sem2 50-80%,Memburuk,Tidak,3. Lolos Dua Semester,1,0.3933,0.58,Sedang,0.0
1,7,1,9085,1,40,140.0,1,5,3,2,2,140.0,0,0,1,1,1,0,27,0,8,13,13,8,13.5,2,5,11,12,5,14.4,0,11.1,0.6,2.02,Dropout,0.6154,0.4545,50-80%,1-50%,Lunas,Veterinary Nursing,Lunas,Pagi,Laki-laki,Tidak,Ya,Belum Menikah,26-30 th,Sem1 50-80% -> Sem2 1-50%,Memburuk,Ya,2. Gugur di Semester 2,1,0.9734,0.9921,Tinggi,0.0
1,39,1,9119,1,12,133.1,1,34,34,0,0,95.1,0,0,0,0,1,0,49,0,0,5,5,0,0.0,0,0,5,6,0,0.0,0,10.8,1.4,1.74,Dropout,0.0,0.0,0%,0%,Menunggak,Informatics Engineering,Menunggak,Pagi,Laki-laki,Tidak,Tidak,Belum Menikah,>40 th,Sem1 0% -> Sem2 0%,Stabil,Tidak,1. Gugur di Semester 1,1,0.9996,0.9996,Tinggi,0.0
1,39,1,9991,0,1,120.0,1,19,37,5,5,128.2,0,0,0,0,1,0,31,0,0,5,5,2,11.0,0,0,5,0,0,0.0,0,12.7,3.7,-1.7,Dropout,0.4,0.0,1-50%,0%,Menunggak,Management (malam),Menunggak,Malam,Laki-laki,Tidak,Tidak,Belum Menikah,31-40 th,Sem1 1-50% -> Sem2 0%,Memburuk,Tidak,1. Gugur di Semester 1,1,0.9998,0.9995,Tinggi,0.0
1,39,1,9254,1,1,133.1,1,37,37,9,6,121.5,0,0,0,1,1,0,54,0,0,6,9,6,13.714285714285714,0,0,6,13,5,14.333333333333334,0,16.2,0.3,-0.92,Dropout,1.0,0.8333,>80%,>80%,Lunas,Tourism,Lunas,Pagi,Laki-laki,Tidak,Tidak,Belum Menikah,>40 th,Sem1 >80% -> Sem2 >80%,Memburuk,Tidak,3. Lolos Dua Semester,1,0.6289,0.8477,Tinggi,0.0
1,7,1,33,1,40,120.0,1,38,37,5,6,120.0,1,0,1,0,1,0,25,0,18,21,26,21,12.363636363636363,0,12,16,21,12,12.25,1,11.1,0.6,2.02,Dropout,1.0,0.75,>80%,50-80%,Menunggak,Biofuel Production Tech,Menunggak,Pagi,Laki-laki,Tidak,Ya,Belum Menikah,21-25 th,Sem1 >80% -> Sem2 50-80%,Memburuk,Tidak,3. Lolos Dua Semester,1,0.9759,0.9857,Tinggi,0.0
1,44,1,9003,1,39,130.0,1,5,3,2,2,130.0,0,0,0,1,1,0,20,0,1,7,13,3,10.666666666666666,0,0,6,14,2,11.5,0,15.5,2.8,-4.06,Enrolled,0.4286,0.3333,1-50%,1-50%,Lunas,Agronomy,Lunas,Pagi,Laki-laki,Tidak,Tidak,Belum Menikah,<=20 th,Sem1 1-50% -> Sem2 1-50%,Memburuk,Tidak,1. Gugur di Semester 1,0,0.983,0.9974,Tinggi,29922000.0
1,7,1,9070,1,3,120.0,1,4,4,2,2,120.0,0,0,0,1,1,0,28,0,0,6,9,2,12.0,0,0,6,10,3,12.666666666666666,0,12.7,3.7,-1.7,Dropout,0.3333,0.5,1-50%,1-50%,Lunas,Communication Design,Lunas,Pagi,Laki-laki,Tidak,Tidak,Belum Menikah,26-30 th,Sem1 1-50% -> Sem2 1-50%,Membaik,Tidak,1. Gugur di Semester 1,1,0.9976,0.9944,Tinggi,0.0
2,39,1,8014,0,19,133.1,1,37,37,9,6,107.0,0,0,0,1,1,0,41,0,1,7,7,7,12.857142857142858,0,0,6,6,6,13.166666666666666,0,12.7,3.7,-1.7,Graduate,1.0,1.0,>80%,>80%,Lunas,Social Service (malam),Lunas,Malam,Laki-laki,Tidak,Tidak,Menikah,>40 th,Sem1 >80% -> Sem2 >80%,Stabil,Tidak,3. Lolos Dua Semester,0,0.0148,0.0041,Rendah,0.0
1,1,2,9670,1,1,122.0,1,1,19,4,4,116.1,0,0,0,1,1,1,19,0,0,6,10,6,13.125,0,0,6,9,6,12.714285714285714,0,11.1,0.6,2.02,Enrolled,1.0,1.0,>80%,>80%,Lunas,Advertising & Marketing,Lunas,Pagi,Laki-laki,Ya,Tidak,Belum Menikah,<=20 th,Sem1 >80% -> Sem2 >80%,Stabil,Tidak,3. Lolos Dua Semester,0,0.1268,0.0171,Rendah,513000.0
1,43,1,9147,1,1,123.0,1,1,1,4,4,114.4,0,0,0,1,1,0,22,0,0,5,6,0,0.0,0,0,5,8,2,11.5,0,15.5,2.8,-4.06,Dropout,0.0,0.4,0%,1-50%,Lunas,Management,Lunas,Pagi,Laki-laki,Tidak,Tidak,Belum Menikah,21-25 th,Sem1 0% -> Sem2 1-50%,Membaik,Tidak,1. Gugur di Semester 1,1,0.9978,0.9956,Tinggi,0.0
1,1,1,9254,1,1,178.0,1,2,1,2,3,157.7,0,0,0,1,1,0,34,0,0,6,13,2,13.5,0,0,6,6,0,0.0,0,15.5,2.8,-4.06,Dropout,0.3333,0.0,1-50%,0%,Lunas,Tourism,Lunas,Pagi,Laki-laki,Tidak,Tidak,Belum Menikah,31-40 th,Sem1 1-50% -> Sem2 0%,Memburuk,Tidak,1. Gugur di Semester 1,1,0.9783,0.9936,Tinggi,0.0
1,39,1,9003,1,1,130.0,1,38,38,9,9,150.0,0,0,1,0,1,0,28,0,5,11,14,11,15.090909090909092,0,5,10,11,10,15.0,0,11.1,0.6,2.02,Dropout,1.0,1.0,>80%,>80%,Menunggak,Agronomy,Menunggak,Pagi,Laki-laki,Tidak,Ya,Belum Menikah,26-30 th,Sem1 >80% -> Sem2 >80%,Stabil,Tidak,3. Lolos Dua Semester,1,0.8841,0.9098,Tinggi,0.0
1,1,1,9853,1,1,110.0,1,37,37,9,4,114.3,1,0,0,1,1,0,42,0,0,6,9,5,12.4,0,0,6,10,5,11.8,0,7.6,2.6,0.32,Enrolled,0.8333,0.8333,>80%,>80%,Lunas,Basic Education,Lunas,Pagi,Laki-laki,Tidak,Tidak,Belum Menikah,>40 th,Sem1 >80% -> Sem2 >80%,Stabil,Tidak,3. Lolos Dua Semester,0,0.6868,0.247,Sedang,7410000.0
1,18,1,9085,1,1,106.0,1,1,19,3,5,104.6,0,0,0,0,1,0,21,0,0,6,10,5,14.0,0,0,6,11,4,14.8,0,11.1,0.6,2.02,Enrolled,0.8333,0.6667,>80%,50-80%,Menunggak,Veterinary Nursing,Menunggak,Pagi,Laki-laki,Tidak,Tidak,Belum Menikah,21-25 th,Sem1 >80% -> Sem2 50-80%,Memburuk,Tidak,3. Lolos Dua Semester,0,0.9682,0.9872,Tinggi,29616000.0
1,7,1,9003,1,3,140.0,1,39,39,9,4,140.0,0,0,0,1,1,0,50,0,2,6,8,2,13.5,0,1,6,9,1,13.0,0,15.5,2.8,-4.06,Dropout,0.3333,0.1667,1-50%,1-50%,Lunas,Agronomy,Lunas,Pagi,Laki-laki,Tidak,Tidak,Belum Menikah,>40 th,Sem1 1-50% -> Sem2 1-50%,Memburuk,Tidak,1. Gugur di Semester 1,1,0.9966,0.9984,Tinggi,0.0
1,1,4,9147,1,1,108.0,1,3,1,3,4,109.1,1,0,0,1,1,0,19,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,12.4,0.5,1.79,Dropout,0.0,0.0,0%,0%,Lunas,Management,Lunas,Pagi,Laki-laki,Tidak,Tidak,Belum Menikah,<=20 th,Sem1 0% -> Sem2 0%,Stabil,Tidak,1. Gugur di Semester 1,1,0.9849,0.9972,Tinggi,0.0
1,43,1,9500,1,1,120.0,1,3,4,2,4,120.6,0,0,0,1,1,0,18,0,0,7,12,4,12.65,0,0,7,10,3,10.666666666666666,0,16.2,0.3,-0.92,Dropout,0.5714,0.4286,50-80%,1-50%,Lunas,Nursing,Lunas,Pagi,Laki-laki,Tidak,Tidak,Belum Menikah,<=20 th,Sem1 50-80% -> Sem2 1-50%,Memburuk,Ya,2. Gugur di Semester 2,1,0.9625,0.9951,Tinggi,0.0
2,39,1,9991,0,1,100.0,1,37,37,1,1,161.9,0,0,0,1,1,0,59,0,0,5,7,0,0.0,0,0,5,7,0,0.0,0,16.2,0.3,-0.92,Dropout,0.0,0.0,0%,0%,Lunas,Management (malam),Lunas,Malam,Laki-laki,Tidak,Tidak,Menikah,>40 th,Sem1 0% -> Sem2 0%,Stabil,Tidak,1. Gugur di Semester 1,1,0.9992,0.9983,Tinggi,0.0
2,7,1,9991,0,3,140.0,1,34,34,99,99,140.0,1,0,0,0,1,0,33,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,0.0,0.0,0%,0%,Menunggak,Management (malam),Menunggak,Malam,Laki-laki,Tidak,Tidak,Menikah,31-40 th,Sem1 0% -> Sem2 0%,Stabil,Tidak,1. Gugur di Semester 1,1,0.9996,0.9988,Tinggi,0.0
1,17,2,9070,1,1,133.1,1,37,38,9,10,178.0,1,0,0,1,1,1,23,0,0,6,8,6,13.333333333333334,0,0,6,7,5,12.8,0,9.4,-0.8,-3.12,Graduate,1.0,0.8333,>80%,>80%,Lunas,Communication Design,Lunas,Pagi,Laki-laki,Ya,Tidak,Belum Menikah,21-25 th,Sem1 >80% -> Sem2 >80%,Memburuk,Tidak,3. Lolos Dua Semester,0,0.0722,0.0203,Rendah,0.0
2,39,1,9991,0,19,133.1,1,37,1,5,5,138.3,0,0,0,1,1,0,44,0,0,5,9,3,11.333333333333334,0,0,5,8,5,11.142857142857142,0,13.9,-0.3,0.79,Dropout,0.6,1.0,50-80%,>80%,Lunas,Management (malam),Lunas,Malam,Laki-laki,Tidak,Tidak,Menikah,>40 th,Sem1 50-80% -> Sem2 >80%,Membaik,Tidak,3. Lolos Dua Semester,1,0.9902,0.9643,Tinggi,0.0
2,1,4,8014,0,1,140.0,1,34,34,0,0,128.0,1,0,0,1,1,0,37,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,0.0,0.0,0%,0%,Lunas,Social Service (malam),Lunas,Malam,Laki-laki,Tidak,Tidak,Menikah,31-40 th,Sem1 0% -> Sem2 0%,Stabil,Tidak,1. Gugur di Semester 1,1,0.9965,0.9983,Tinggi,0.0
2,39,1,171,1,19,100.0,1,37,37,9,9,139.0,0,0,0,1,1,0,36,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,Dropout,0.0,0.0,0%,0%,Lunas,Animation & Multimedia,Lunas,Pagi,Laki-laki,Tidak,Tidak,Menikah,31-40 th,Sem1 0% -> Sem2 0%,Stabil,Tidak,1. Gugur di Semester 1,1,0.9146,0.9581,Tinggi,0.0
1,1,2,9991,0,1,123.0,1,1,3,4,2,113.2,0,0,0,0,1,0,22,0,0,5,7,3,11.666666666666666,0,0,5,8,2,10.5,2,7.6,2.6,0.32,Dropout,0.6,0.4,50-80%,1-50%,Menunggak,Management (malam),Menunggak,Malam,Laki-laki,Tidak,Tidak,Belum Menikah,21-25 th,Sem1 50-80% -> Sem2 1-50%,Memburuk,Ya,2. Gugur di Semester 2,1,0.9914,0.9989,Tinggi,0.0
2,39,1,8014,0,19,133.1,1,37,37,6,6,139.0,0,0,0,1,1,0,49,0,0,6,8,6,12.166666666666666,0,0,6,8,6,14.428571428571429,0,12.4,0.5,1.79,Graduate,1.0,1.0,>80%,>80%,Lunas,Social Service (malam),Lunas,Malam,Laki-laki,Tidak,Tidak,Menikah,>40 th,Sem1 >80% -> Sem2 >80%,Stabil,Tidak,3. Lolos Dua Semester,0,0.0215,0.0098,Rendah,0.0
1,51,1,9773,1,1,135.0,1,1,42,5,3,110.0,1,0,0,1,1,0,23,0,0,6,7,6,13.333333333333334,0,0,6,6,4,12.75,0,11.1,0.6,2.02,Graduate,1.0,0.6667,>80%,50-80%,Lunas,Journalism & Comm,Lunas,Pagi,Laki-laki,Tidak,Tidak,Belum Menikah,21-25 th,Sem1 >80% -> Sem2 50-80%,Memburuk,Tidak,3. Lolos Dua Semester,0,0.1548,0.0447,Rendah,0.0
1,1,1,9070,1,1,132.0,1,1,1,4,9,136.6,1,0,0,1,1,0,19,0,0,6,7,5,11.4,0,0,6,10,3,11.0,3,7.6,2.6,0.32,Enrolled,0.8333,0.5,>80%,1-50%,Lunas,Communication Design,Lunas,Pagi,Laki-laki,Tidak,Tidak,Belum Menikah,<=20 th,Sem1 >80% -> Sem2 1-50%,Memburuk,Tidak,3. Lolos Dua Semester,0,0.1838,0.9429,Tinggi,28287000.0
2,43,1,8014,0,1,120.0,1,37,37,5,5,161.1,0,0,0,1,1,0,47,0,0,6,9,6,12.142857142857142,0,0,6,6,0,0.0,0,16.2,0.3,-0.92,Dropout,1.0,0.0,>80%,0%,Lunas,Social Service (malam),Lunas,Malam,Laki-laki,Tidak,Tidak,Menikah,>40 th,Sem1 >80% -> Sem2 0%,Memburuk,Ya,2. Gugur di Semester 2,1,0.6469,0.9867,Tinggi,0.0
1,43,1,9003,1,1,130.0,1,1,2,4,2,130.0,0,0,0,1,1,0,28,0,9,18,36,17,13.058823529411764,1,6,12,15,12,12.307692307692308,0,15.5,2.8,-4.06,Graduate,0.9444,1.0,>80%,>80%,Lunas,Agronomy,Lunas,Pagi,Laki-laki,Tidak,Tidak,Belum Menikah,26-30 th,Sem1 >80% -> Sem2 >80%,Membaik,Tidak,3. Lolos Dua Semester,0,0.0191,0.0067,Rendah,0.0
1,44,1,9003,1,39,140.0,1,1,38,9,6,140.0,0,0,0,1,1,0,21,0,0,6,13,4,11.75,0,0,6,15,4,10.5,0,15.5,2.8,-4.06,Enrolled,0.6667,0.6667,50-80%,50-80%,Lunas,Agronomy,Lunas,Pagi,Laki-laki,Tidak,Tidak,Belum Menikah,21-25 th,Sem1 50-80% -> Sem2 50-80%,Stabil,Tidak,3. Lolos Dua Semester,0,0.461,0.7858,Tinggi,23574000.0
1,1,1,9254,1,1,133.1,1,38,1,9,9,121.0,0,0,1,0,1,0,21,0,0,6,9,5,11.833333333333334,0,0,6,8,5,10.0,0,8.9,1.4,3.51,Dropout,0.8333,0.8333,>80%,>80%,Menunggak,Tourism,Menunggak,Pagi,Laki-laki,Tidak,Ya,Belum Menikah,21-25 th,Sem1 >80% -> Sem2 >80%,Stabil,Tidak,3. Lolos Dua Semester,1,0.9894,0.9871,Tinggi,0.0
1,43,1,9238,1,39,120.0,1,2,1,1,2,118.6,0,0,0,1,1,0,21,0,9,11,14,10,12.4,0,6,10,13,10,11.8,0,13.9,-0.3,0.79,Graduate,0.9091,1.0,>80%,>80%,Lunas,Social Service,Lunas,Pagi,Laki-laki,Tidak,Tidak,Belum Menikah,21-25 th,Sem1 >80% -> Sem2 >80%,Membaik,Tidak,3. Lolos Dua Semester,0,0.0226,0.0062,Rendah,0.0
1,1,1,9070,1,1,140.0,1,19,38,4,4,138.3,0,0,0,1,1,0,20,0,1,6,8,6,13.428571428571429,1,0,6,12,4,11.5,0,13.9,-0.3,0.79,Enrolled,1.0,0.6667,>80%,50-80%,Lunas,Communication Design,Lunas,Pagi,Laki-laki,Tidak,Tidak,Belum Menikah,<=20 th,Sem1 >80% -> Sem2 50-80%,Memburuk,Tidak,3. Lolos Dua Semester,0,0.1575,0.8097,Tinggi,24291000.0
2,42,1,9147,1,1,133.1,1,37,37,9,9,115.8,0,0,0,0,1,0,49,0,0,5,5,0,0.0,0,0,5,9,0,0.0,0,10.8,1.4,1.74,Dropout,0.0,0.0,0%,0%,Menunggak,Management,Menunggak,Pagi,Laki-laki,Tidak,Tidak,Menikah,>40 th,Sem1 0% -> Sem2 0%,Stabil,Tidak,1. Gugur di Semester 1,1,0.9998,0.9996,Tinggi,0.0
1,39,1,9991,0,1,120.0,1,19,37,6,8,160.0,0,0,0,1,1,0,40,0,0,5,5,5,11.0,0,0,5,5,5,13.4,0,15.5,2.8,-4.06,Graduate,1.0,1.0,>80%,>80%,Lunas,Management (malam),Lunas,Malam,Laki-laki,Tidak,Tidak,Belum Menikah,31-40 th,Sem1 >80% -> Sem2 >80%,Stabil,Tidak,3. Lolos Dua Semester,0,0.1956,0.0317,Rendah,0.0
1,17,1,9254,1,1,125.0,1,1,1,3,3,114.5,0,0,0,1,1,1,22,0,0,6,8,6,13.625,0,0,6,8,6,14.428571428571429,0,11.1,0.6,2.02,Graduate,1.0,1.0,>80%,>80%,Lunas,Tourism,Lunas,Pagi,Laki-laki,Ya,Tidak,Belum Menikah,21-25 th,Sem1 >80% -> Sem2 >80%,Stabil,Tidak,3. Lolos Dua Semester,0,0.0331,0.0044,Rendah,0.0
1,42,1,9119,1,1,136.0,1,1,37,5,5,117.5,0,0,0,1,1,0,19,0,2,5,6,4,11.8,0,0,5,7,2,11.5,0,15.5,2.8,-4.06,Enrolled,0.8,0.4,50-80%,1-50%,Lunas,Informatics Engineering,Lunas,Pagi,Laki-laki,Tidak,Tidak,Belum Menikah,<=20 th,Sem1 50-80% -> Sem2 1-50%,Memburuk,Ya,2. Gugur di Semester 2,0,0.6707,0.9945,Tinggi,29835000.0
1,39,1,9991,0,1,133.1,1,3,38,2,7,121.7,0,0,0,1,1,0,31,0,0,5,5,0,0.0,0,0,5,7,0,0.0,0,13.9,-0.3,0.79,Dropout,0.0,0.0,0%,0%,Lunas,Management (malam),Lunas,Malam,Laki-laki,Tidak,Tidak,Belum Menikah,31-40 th,Sem1 0% -> Sem2 0%,Stabil,Tidak,1. Gugur di Semester 1,1,0.9992,0.9987,Tinggi,0.0
